Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,cell_type
prerank,Reactome_2022__Smooth Muscle Contraction R-HSA-445355,0.8740508586697421,1.67960164300361,0.01276595744680851,1.0,0.473,12/42,2.46%,CALM1;MYL12B;MYL6;MYL12A;ANXA2;MYL6B;ALDH2;VCL;PKN1;TPM4;MYL9;TPM1,M-TAL
prerank,Reactome_2022__Defensins R-HSA-1461973,-0.9702227947198341,-1.649241528998463,0.001,0.001,0.002,1/41,0.07%,DEFB1,M-TAL
prerank,Reactome_2022__Regulation Of Expression Of SLITs And ROBOs R-HSA-9010553,-0.8693507590635776,-1.6463320546968314,0.001,0.001,0.003,65/167,1.93%,RPL39;RPS28;RPS3A;RPL41;RPL6;RPL36;RPL13A;RPLP1;RPL34;RPS6;RPL22;RPL36A;RPS29;RPL11;RPL26;RPL32;RPL12;RPS5;RPS23;RPS8;RPS27;RPS24;RPS27A;RPL9;RPL18A;RPS15A;RPL35;RPL38;RPS12;RPL5;RPL37;RPS19;RPL37A;RPS3;RPS15;RPL31;RPS11;RPL4;RPL7;RPLP0;RPS13;RPL23;RPL21;RPL14;RPL29;RPS14;RPL15;RPL7A;RPL3;RPS20;RPL35A;RPL10A;RPL30;RPS4Y1;RPS2;PSMA7;RPL8;RPS4X;RPS10;RSL24D1;PSMD4;MAGOH;RPS7;RPS17;PSMD2,M-TAL
prerank,Reactome_2022__Metabolism Of Amino Acids And Derivatives R-HSA-71291,-0.826124866314036,-1.6436975851746238,0.001,0.001,0.003,98/354,4.15%,RPL39;RPS28;RPS3A;RPL41;RPL6;RPL36;RPL13A;RPLP1;RPL34;RPS6;RPL22;RPL36A;RPS29;RPL11;RPL26;RPL32;RPL12;RPS5;RPS23;RPS8;RPS27;RPS24;RPS27A;RPL9;RPL18A;RPS15A;RPL35;RPL38;RPS12;RPL5;RPL37;OAZ1;RPS19;RPL37A;RPS3;RPS15;RPL31;RPS11;RPL4;RPL7;RPLP0;RPS13;RPL23;RPL21;RPL14;RPL29;RPS14;RPL15;RPL7A;RPL3;RPS20;RPL35A;RPL10A;RPL30;RPS4Y1;GLUL;RPS2;RIDA;TYRP1;PSMA7;RPL8;PHGDH;RPS4X;RPS10;RSL24D1;PSMD4;PPM1K;PDHB;MPST;RPS7;RPS17;CKB;PSMD2;DIDO1;AZIN1;PSMB10;FTCD;RPS25;SLC38A1;AIMP2;PSMA3;SLC44A1;PSMB4;PSME1;RPL28;ALDH9A1;RPS27L;IVD;ASS1;BCAT2;PSME3;RPL22L1;SEPSECS;PSMB7;ACAD8;SLC3A2;PSMA5;SOAT1,M-TAL
prerank,Reactome_2022__Beta Defensins R-HSA-1461957,-0.9809047212506661,-1.637478562928528,0.001,0.001,0.004,1/34,0.07%,DEFB1,M-TAL
prerank,Reactome_2022__Signaling By ROBO Receptors R-HSA-376176,-0.8492583255485202,-1.636608009418322,0.001,0.001,0.004,75/208,3.17%,RPL39;RPS28;RPS3A;RPL41;RPL6;RPL36;RPL13A;RPLP1;RPL34;RPS6;RPL22;RPL36A;RPS29;RPL11;RPL26;RPL32;RPL12;RPS5;RPS23;RPS8;RPS27;RPS24;RPS27A;RPL9;RPL18A;RPS15A;RPL35;RPL38;RPS12;RPL5;RPL37;RPS19;RPL37A;RPS3;RPS15;RPL31;RPS11;RPL4;RPL7;RPLP0;RPS13;RPL23;RPL21;RPL14;RPL29;RPS14;RPL15;RPL7A;RPL3;RPS20;RPL35A;RPL10A;RPL30;RPS4Y1;CXCL12;RPS2;PSMA7;RPL8;RPS4X;PFN2;RPS10;RSL24D1;PSMD4;MAGOH;RPS7;RPS17;PSMD2;PSMB10;RPS25;PSMA3;CDC42;PSMB4;PSME1;RPL28;RPS27L,M-TAL
prerank,Reactome_2022__Glutathione Conjugation R-HSA-156590,0.8664730119579562,1.6289624308811768,0.017699115044247787,1.0,0.739,7/34,2.09%,GSTP1;GSTM3;MGST3;ESD;CNDP2;GGCT;GSTO1,M-TAL
prerank,Reactome_2022__Translation R-HSA-72766,-0.8298884015718466,-1.621777287795598,0.001,0.0011446947136049275,0.024,126/263,5.01%,RPL39;RPS28;EEF1A1;RPS3A;RPL41;RPL6;RPL36;RPL13A;RPLP1;RPL34;RPS6;RPL22;RPL36A;RPS29;RPL11;RPL26;RPL32;RPL12;RPS5;RPS23;RPS8;RPS27;RPS24;RPS27A;RPL9;RPL18A;RPS15A;RPL35;RPL38;RPS12;EEF1D;RPL5;EIF4A2;RPL37;SEC11A;RPS19;RPL37A;RPS3;RPS15;SSR3;RPL31;RPS11;RPL4;EEF2;RPL7;RPLP0;RPS13;EEF1B2;RPL23;RPL21;RPL14;RPL29;RPS14;RPL15;EIF4B;RPL7A;RPL3;RPS20;EIF3L;EIF2S3;RPL35A;SEC61G;EIF2S2;MRPS21;RPL10A;RPL30;RPS4Y1;TRAM1;SSR4;RPS2;SEC61B;EIF3J;MRPL43;RPL8;MRPL23;EIF3B;RPS4X;SEC11C;SPCS1;EIF3E;EIF3H;RPS10;MRPL35;CHCHD1;RSL24D1;EIF3M;MRPL52;MRPL57;EIF3G;SPCS3;MRPS18C;RPS7;SSR2;RPS17;TRMT112;RPS25;AIMP2;CARS2;MRPL19;RPN2;RPL28;RPS27L;SRP68;EIF3I;MRPL50;MRPL55;SSR1;EIF3D;PTCD3;RPL22L1;PABPC1;TSFM;MRPL58;DDOST;RARS2;DTD1;MRPL12;OXA1L;MRPL16;DLGAP3;SEC61A1;MRPS34;NARS2;MRPL32;UBA52;SRP19,M-TAL
prerank,Reactome_2022__Phase 0 - Rapid Depolarisation R-HSA-5576892,0.8582211190189717,1.6176962499834793,0.024096385542168676,1.0,0.778,1/32,0.04%,CALM1,M-TAL
prerank,Reactome_2022__Muscle Contraction R-HSA-397014,0.6979564905261154,1.613435822163846,0.001,0.8404810857511565,0.791,18/194,2.72%,CALM1;MYL12B;MYL6;MYL12A;FXYD2;FXYD4;ANXA2;MYL6B;ALDH2;AKAP9;VCL;PKN1;TPM4;SRI;MYL9;PRKCA;TPM1;ASPH,M-TAL
prerank,Reactome_2022__SARS-CoV-2 Modulates Host Translation Machinery R-HSA-9754678,-0.9222687560595774,-1.608508900235591,0.001,0.0029648031662717666,0.058,30/47,2.43%,RPS28;RPS3A;RPS6;RPS29;RPS5;RPS23;RPS8;RPS27;RPS24;RPS27A;RPS15A;RPS12;RPS19;RPS3;RPS15;RPS11;RPS13;RPS14;RPS20;RPS4Y1;RPS2;SNRPB;SNRPG;RPS4X;RPS10;SNRPD3;RPS7;RPS17;RPS25;SNRPE,M-TAL
prerank,"Reactome_2022__mRNA Activation Upon Binding Of Cap-Binding Complex And eIFs, Subsequent Binding To 43S R-HSA-72662",-0.9106660202867561,-1.6080765529406305,0.001310615989515072,0.0029688756980935684,0.059,36/58,1.84%,RPS28;RPS3A;RPS6;RPS29;RPS5;RPS23;RPS8;RPS27;RPS24;RPS27A;RPS15A;RPS12;EIF4A2;RPS19;RPS3;RPS15;RPS11;RPS13;RPS14;EIF4B;RPS20;EIF3L;EIF2S3;EIF2S2;RPS4Y1;RPS2;EIF3J;EIF3B;RPS4X;EIF3E;EIF3H;RPS10;EIF3M;EIF3G;RPS7;RPS17,M-TAL
prerank,Reactome_2022__Translation Initiation Complex Formation R-HSA-72649,-0.9117944666670548,-1.6030281256651164,0.001,0.003645056412644466,0.071,36/57,1.84%,RPS28;RPS3A;RPS6;RPS29;RPS5;RPS23;RPS8;RPS27;RPS24;RPS27A;RPS15A;RPS12;EIF4A2;RPS19;RPS3;RPS15;RPS11;RPS13;RPS14;EIF4B;RPS20;EIF3L;EIF2S3;EIF2S2;RPS4Y1;RPS2;EIF3J;EIF3B;RPS4X;EIF3E;EIF3H;RPS10;EIF3M;EIF3G;RPS7;RPS17,M-TAL
prerank,Reactome_2022__SARS-CoV-2-host Interactions R-HSA-9705683,-0.834586319365797,-1.5994536543291094,0.001,0.004276158412891971,0.078,58/193,4.55%,RPS28;RPS3A;RPS6;RPS29;RPS5;RPS23;RPS8;RPS27;RPS24;RPS27A;RPS15A;RPS12;RPS19;B2M;RPS3;RPS15;HSP90AB1;RPS11;YWHAZ;HLA-B;RPS13;RPS14;HSP90AA1;CNBP;RPS20;RPS4Y1;RPS2;LARP1;SNRPB;HLA-A;SNRPG;TJP1;YWHAB;RPS4X;RPS10;YWHAE;MAP1LC3B;SNRPD3;RPS7;AKT1;RPS17;UBE2V1;SAR1B;TOMM70;NUP98;RPS25;SNRPE;TAB1;AKT3;RPS27L;NUP50;IFNAR2;BECN1;YWHAH;PTPN11;HLA-F;TYK2;NUP58,M-TAL
prerank,Reactome_2022__Ribosomal Scanning And Start Codon Recognition R-HSA-72702,-0.9132948655356878,-1.598876672500636,0.0013245033112582781,0.004171323561479135,0.079,36/57,1.84%,RPS28;RPS3A;RPS6;RPS29;RPS5;RPS23;RPS8;RPS27;RPS24;RPS27A;RPS15A;RPS12;EIF4A2;RPS19;RPS3;RPS15;RPS11;RPS13;RPS14;EIF4B;RPS20;EIF3L;EIF2S3;EIF2S2;RPS4Y1;RPS2;EIF3J;EIF3B;RPS4X;EIF3E;EIF3H;RPS10;EIF3M;EIF3G;RPS7;RPS17,M-TAL
