Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,cell_type
prerank,Reactome_2022__FGFR2b Ligand Binding And Activation R-HSA-190377,-0.8992238680124152,-1.3632497827461696,0.11607142857142858,0.586604950203964,0.997,2/10,1.38%,FGF13;FGFR2,C-TAL
prerank,Reactome_2022__Nonsense Mediated Decay (NMD) Enhanced By Exon Junction Complex (EJC) R-HSA-975957,0.9282122981110899,1.3585203498697143,0.001,0.001,0.001,90/112,5.34%,RPL3;RPS9;RPS16;RPSA;RPS14;RPL23A;RPL30;RPL18;RPL19;RPL8;RPL18A;RPL36AL;RPL29;RPS2;RPS21;RPL37;RPL7A;RPS12;RPS4Y1;FAU;RPL21;RPS6;RPL11;RPL27;RPS23;RPS15A;RPL26;RPS19;RPS13;RPL15;RPL35A;RPL27A;RPS27A;RPS11;RPL32;RPS25;RPL14;RPLP1;RPS7;RPL37A;RPS3A;RPS5;RPS27;RPS15;RPL41;RPS3;RPL10A;RPL7;RPL9;RPS29;RPL13A;RPL4;RPLP2;RPL35;UBA52;RPL34;RPL28;RPS8;RPLP0;RPS10;RPS27L;ETF1;RBM8A;RPL23;RPS4X;RPL38;RPL6;RPL5;RPL36A;RPS28;RPL12;RPS20;RPL36;RNPS1;RSL24D1;RPL22;RPS17;EIF4G1;RPS24;RPL22L1;PPP2R1A;RPL39;RPL31;NCBP2;UPF3A;PNRC2;RPL26L1;EIF4A3;GSPT1;UPF1,C-TAL
prerank,Reactome_2022__GTP Hydrolysis And Joining Of 60S Ribosomal Subunit R-HSA-72706,0.9259080598750224,1.3577567956039192,0.001,0.001,0.001,98/109,6.64%,RPL3;RPS9;RPS16;RPSA;RPS14;RPL23A;RPL30;RPL18;RPL19;RPL8;RPL18A;RPL36AL;RPL29;RPS2;RPS21;RPL37;RPL7A;RPS12;RPS4Y1;FAU;RPL21;RPS6;RPL11;RPL27;RPS23;RPS15A;RPL26;RPS19;RPS13;RPL15;RPL35A;RPL27A;RPS27A;RPS11;RPL32;RPS25;RPL14;RPLP1;RPS7;RPL37A;RPS3A;RPS5;RPS27;RPS15;RPL41;RPS3;EIF4H;RPL10A;RPL7;RPL9;RPS29;RPL13A;RPL4;RPLP2;RPL35;UBA52;RPL34;RPL28;RPS8;RPLP0;RPS10;RPS27L;RPL23;RPS4X;RPL38;RPL6;RPL5;RPL36A;RPS28;RPL12;EIF3G;EIF3K;RPS20;EIF4A1;RPL36;RSL24D1;EIF5B;RPL22;RPS17;EIF3F;EIF4G1;RPS24;RPL22L1;EIF5;EIF2S2;EIF3I;RPL39;RPL31;EIF4B;RPL26L1;EIF2S1;EIF3J;EIF3B;EIF1AX;EIF3A;EIF3E;MRPL13;EIF3L,C-TAL
prerank,Reactome_2022__SHC1 Events In ERBB4 Signaling R-HSA-1250347,-0.8541196440136186,-1.3557470991652798,0.1588785046728972,0.5820274939506969,0.997,3/13,1.25%,ERBB4;NRG1;NRG3,C-TAL
prerank,Reactome_2022__Cellular Response To Starvation R-HSA-9711097,0.9150841004538088,1.3532870509509045,0.001,0.001,0.001,94/152,4.06%,RPL3;RPS9;RPS16;ATP6V1F;RPSA;RPS14;RPL23A;LAMTOR5;RPL30;RPL18;RPL19;RPL8;RPL18A;RPL36AL;RPL29;RPS2;RPS21;RPL37;RPL7A;RPS12;RPS4Y1;FAU;RPL21;RPS6;RPL11;RPL27;RPS23;RPS15A;RPL26;RPS19;RPS13;RPL15;RPL35A;RPL27A;RPS27A;RPS11;RPL32;RPS25;RPL14;RPLP1;RPS7;RPL37A;RPS3A;RPS5;RPS27;RPS15;RPL41;LAMTOR4;RPS3;ATP6V0B;RPL10A;RPL7;RPL9;LAMTOR1;RPS29;RPL13A;RPL4;LAMTOR2;RPLP2;RPL35;UBA52;RPL34;RPL28;RPS8;RPLP0;ATP6V1E1;RPS10;RPS27L;ATP6V1G1;RPL23;ATP6V0E2;RPS4X;RPL38;RPL6;RPL5;ATP6V0C;RPL36A;RPS28;RPL12;RPS20;RPL36;RSL24D1;RPL22;RPS17;ATP6V0E1;RPS24;RPL22L1;RRAGA;ATP6V0D1;EIF2S2;RHEB;RPL39;RPL31;ATP6V1D,C-TAL
prerank,Reactome_2022__L13a-mediated Translational Silencing Of Ceruloplasmin Expression R-HSA-156827,0.9234670909015263,1.352942160122475,0.001,0.001,0.001,96/108,6.64%,RPL3;RPS9;RPS16;RPSA;RPS14;RPL23A;RPL30;RPL18;RPL19;RPL8;RPL18A;RPL36AL;RPL29;RPS2;RPS21;RPL37;RPL7A;RPS12;RPS4Y1;FAU;RPL21;RPS6;RPL11;RPL27;RPS23;RPS15A;RPL26;RPS19;RPS13;RPL15;RPL35A;RPL27A;RPS27A;RPS11;RPL32;RPS25;RPL14;RPLP1;RPS7;RPL37A;RPS3A;RPS5;RPS27;RPS15;RPL41;RPS3;EIF4H;RPL10A;RPL7;RPL9;RPS29;RPL13A;RPL4;RPLP2;RPL35;UBA52;RPL34;RPL28;RPS8;RPLP0;RPS10;RPS27L;RPL23;RPS4X;RPL38;RPL6;RPL5;RPL36A;RPS28;RPL12;EIF3G;EIF3K;RPS20;EIF4A1;RPL36;RSL24D1;RPL22;RPS17;EIF3F;EIF4G1;RPS24;RPL22L1;EIF2S2;EIF3I;RPL39;RPL31;EIF4B;RPL26L1;EIF2S1;EIF3J;EIF3B;EIF1AX;EIF3A;EIF3E;MRPL13;EIF3L,C-TAL
prerank,Reactome_2022__SARS-CoV-2 Modulates Host Translation Machinery R-HSA-9754678,0.9637797064081831,1.3521286275497881,0.001,0.001,0.001,38/47,2.98%,RPS9;RPS16;RPSA;RPS14;RPS2;RPS21;RPS12;RPS4Y1;FAU;RPS6;RPS23;RPS15A;RPS19;RPS13;RPS27A;RPS11;RPS25;RPS7;RPS3A;RPS5;RPS27;RPS15;RPS3;RPS29;SNRPG;SNRPE;RPS8;RPS10;RPS27L;RPS4X;SNRPD2;SNRPB;RPS28;RPS20;RPS17;SNRPF;RPS24;SNRPD3,C-TAL
prerank,Reactome_2022__Regulation Of Expression Of SLITs And ROBOs R-HSA-9010553,0.9111899517037483,1.3500892209109048,0.001,0.001,0.001,129/167,7.41%,UBC;RPL3;RPS9;RPS16;UBB;RPSA;RPS14;RPL23A;RPL30;RPL18;RPL19;RPL8;RPL18A;RPL36AL;RPL29;RPS2;RPS21;RPL37;RPL7A;RPS12;RPS4Y1;FAU;RPL21;PSMB6;RPS6;RPL11;RPL27;RPS23;ELOB;RPS15A;RPL26;RPS19;RPS13;RPL15;RPL35A;RPL27A;RPS27A;RBX1;RPS11;RPL32;PSMA7;RPS25;RPL14;RPLP1;RPS7;RPL37A;PSMD8;RPS3A;RPS5;RPS27;RPS15;RPL41;RPS3;RPL10A;PSMB5;RPL7;RPL9;RPS29;RPL13A;RPL4;RPLP2;RPL35;UBA52;RPL34;RPL28;RPS8;RPLP0;RPS10;RPS27L;PSMB1;ETF1;RBM8A;RPL23;RPS4X;RPL38;RPL6;PSMA1;PSMA6;PSMA2;RPL5;RPL36A;RPS28;RPL12;ELOC;RPS20;RPL36;PSMC5;RNPS1;RSL24D1;RPL22;PSME1;PSMD9;RPS17;PSMB4;EIF4G1;PSME2;RPS24;RPL22L1;PSMA4;PSMA5;PSMB2;RPL39;PSMB3;RPL31;PSMB7;NCBP2;DAG1;UPF3A;SEM1;PSMD14;PSMD13;RPL26L1;EIF4A3;GSPT1;PSMC1;PSMC4;PSMD2;PSMC2;PSMF1;PSMD11;PSMD6;MRPL13;USP33;PSMC3;PSMA3;PABPC1;MAGOH;PSMC6;PSMD7,C-TAL
prerank,Reactome_2022__Cap-dependent Translation Initiation R-HSA-72737,0.9187149241945146,1.3462925656827027,0.001,0.001,0.003,99/116,6.64%,RPL3;RPS9;RPS16;RPSA;RPS14;RPL23A;RPL30;RPL18;RPL19;RPL8;RPL18A;RPL36AL;RPL29;RPS2;RPS21;RPL37;RPL7A;RPS12;RPS4Y1;FAU;RPL21;RPS6;RPL11;RPL27;RPS23;RPS15A;RPL26;RPS19;RPS13;RPL15;RPL35A;RPL27A;RPS27A;RPS11;RPL32;RPS25;RPL14;RPLP1;RPS7;RPL37A;RPS3A;RPS5;RPS27;RPS15;RPL41;RPS3;EIF4H;RPL10A;RPL7;RPL9;RPS29;RPL13A;RPL4;RPLP2;RPL35;UBA52;RPL34;RPL28;RPS8;RPLP0;RPS10;RPS27L;RPL23;RPS4X;RPL38;RPL6;RPL5;RPL36A;RPS28;RPL12;EIF3G;EIF3K;RPS20;EIF4A1;RPL36;RSL24D1;EIF5B;RPL22;RPS17;EIF3F;EIF4G1;RPS24;RPL22L1;EIF5;EIF2S2;EIF3I;RPL39;RPL31;EIF2B5;EIF4B;RPL26L1;EIF2S1;EIF3J;EIF3B;EIF1AX;EIF3A;EIF3E;MRPL13;EIF3L,C-TAL
prerank,Reactome_2022__Influenza Viral RNA Transcription And Replication R-HSA-168273,0.9156263385062889,1.344570881385981,0.001,0.001,0.003,90/137,4.98%,RPL3;RPS9;RPS16;RPSA;RPS14;RPL23A;RPL30;RPL18;RPL19;RPL8;RPL18A;RPL36AL;RPL29;RPS2;RPS21;RPL37;RPL7A;RPS12;RPS4Y1;FAU;RPL21;RPS6;RPL11;RPL27;RPS23;RPS15A;POLR2L;RPL26;RPS19;RPS13;RPL15;RPL35A;RPL27A;RPS27A;RPS11;RPL32;RPS25;RPL14;RPLP1;RPS7;RPL37A;RPS3A;RPS5;RPS27;RPS15;RPL41;RPS3;RPL10A;RPL7;RPL9;RPS29;RPL13A;RPL4;RPLP2;RPL35;UBA52;RPL34;POLR2J;RPL28;RPS8;RPLP0;RPS10;RPS27L;RPL23;RPS4X;RPL38;RPL6;RPL5;RPL36A;RPS28;RPL12;POLR2I;RPS20;RPL36;POLR2K;RSL24D1;RPL22;RPS17;RPS24;RPL22L1;POLR2E;GRSF1;RPL39;RPL31;POLR2F;POLR2A;TPR;HSP90AA1;RANBP2;RPL26L1,C-TAL
