Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,cell_type
Reactome_2022,"Transport Of Bile Salts And Organic Acids, Metal Ions And Amine Compounds R-HSA-425366",2/86,0.1275210484492515,0.2054762077260107,0,0,3.3152246814218644,6.827618512179875,SLC14A1;SLC5A3,EC-DVR
Reactome_2022,PKA-mediated Phosphorylation Of CREB R-HSA-111931,1/19,0.1283405706403677,0.2054762077260107,0,0,7.707070707070707,15.823139012008207,CALM1,EC-DVR
Reactome_2022,Aflatoxin Activation And Detoxification R-HSA-5423646,1/19,0.1283405706403677,0.2054762077260107,0,0,7.707070707070707,15.823139012008207,MGST3,EC-DVR
Reactome_2022,RAS Processing R-HSA-9648002,1/19,0.1283405706403677,0.2054762077260107,0,0,7.707070707070707,15.823139012008207,CALM1,EC-DVR
Reactome_2022,Biosynthesis Of Specialized Proresolving Mediators (SPMs) R-HSA-9018678,1/19,0.1283405706403677,0.2054762077260107,0,0,7.707070707070707,15.823139012008207,GPX4,EC-DVR
Reactome_2022,RHO GTPases Activate ROCKs R-HSA-5627117,1/19,0.1283405706403677,0.2054762077260107,0,0,7.707070707070707,15.823139012008207,MYL6,EC-DVR
Reactome_2022,RHO GTPases Activate CIT R-HSA-5625900,1/19,0.1283405706403677,0.2054762077260107,0,0,7.707070707070707,15.823139012008207,MYL6,EC-DVR
Reactome_2022,Ras Activation Upon Ca2+ Influx Thru NMDA Receptor R-HSA-442982,1/19,0.1283405706403677,0.2054762077260107,0,0,7.707070707070707,15.823139012008207,CALM1,EC-DVR
Reactome_2022,SUMOylation Of Transcription Factors R-HSA-3232118,1/19,0.1283405706403677,0.2054762077260107,0,0,7.707070707070707,15.823139012008207,SUMO2,EC-DVR
Reactome_2022,Metabolism Of Cofactors R-HSA-8978934,1/19,0.1283405706403677,0.2054762077260107,0,0,7.707070707070707,15.823139012008207,CALM1,EC-DVR
Reactome_2022,Nuclear Events Stimulated By ALK Signaling In Cancer R-HSA-9725371,1/19,0.1283405706403677,0.2054762077260107,0,0,7.707070707070707,15.823139012008207,RPS6,EC-DVR
Reactome_2022,RHO GTPase Effectors R-HSA-195258,4/269,0.1297121166670851,0.2064433190191223,0,0,2.1122371967654985,4.314113032630274,MYL6;RPS27;PFN1;CALM1,EC-DVR
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,2/87,0.1299339739513325,0.2064433190191223,0,0,3.276056338028169,6.685542683992233,UBB;RPS27A,EC-DVR
Reactome_2022,Regulation Of PLK1 Activity At G2/M Transition R-HSA-2565942,2/87,0.1299339739513325,0.2064433190191223,0,0,3.276056338028169,6.685542683992233,UBB;RPS27A,EC-DVR
Reactome_2022,RAF/MAP Kinase Cascade R-HSA-5673001,4/271,0.1322371354656263,0.2092318847203513,0,0,2.096201177100053,4.2409472026161605,UBB;PEBP1;CALM1;RPS27A,EC-DVR
Reactome_2022,Regulation Of mRNA Stability By Proteins That Bind AU-rich Elements R-HSA-450531,2/88,0.1323575500786886,0.2092318847203513,0,0,3.237798886341304,6.547633311872552,UBB;RPS27A,EC-DVR
Reactome_2022,Apoptotic Factor-Mediated Response R-HSA-111471,1/20,0.1346224767664678,0.2109486995985151,0,0,7.301067353698933,14.640690814421308,UACA,EC-DVR
Reactome_2022,Sema4D Induced Cell Migration And Growth-Cone Collapse R-HSA-416572,1/20,0.1346224767664678,0.2109486995985151,0,0,7.301067353698933,14.640690814421308,MYL6,EC-DVR
Reactome_2022,Nef-mediated Downmodulation Of Cell Surface Receptors By Recruitment To Clathrin Adapters R-HSA-164938,1/20,0.1346224767664678,0.2109486995985151,0,0,7.301067353698933,14.640690814421308,B2M,EC-DVR
Reactome_2022,Glucose Metabolism R-HSA-70326,2/89,0.1347915013409042,0.2109486995985151,0,0,3.200420916302412,6.4137271398246085,PKM;ENO1,EC-DVR
Reactome_2022,Regulation Of TP53 Activity Thru Phosphorylation R-HSA-6804756,2/90,0.1372355556226352,0.2127991522770974,0,0,3.1638924455825865,6.283668984405059,UBB;RPS27A,EC-DVR
Reactome_2022,Switching Of Origins To A Post-Replicative State R-HSA-69052,2/90,0.1372355556226352,0.2127991522770974,0,0,3.1638924455825865,6.283668984405059,UBB;RPS27A,EC-DVR
Reactome_2022,MAPK6/MAPK4 Signaling R-HSA-5687128,2/90,0.1372355556226352,0.2127991522770974,0,0,3.1638924455825865,6.283668984405059,UBB;RPS27A,EC-DVR
Reactome_2022,Apoptosis R-HSA-109581,3/178,0.1373336382107785,0.2127991522770974,0,0,2.3928267477203646,4.750579436956972,UBB;RPS27A;UACA,EC-DVR
Reactome_2022,EPH-Ephrin Signaling R-HSA-2682334,2/91,0.1396894441671275,0.2145450084829591,0,0,3.1281848393733185,6.157311252199053,SDCBP;MYL6,EC-DVR
Reactome_2022,Signaling By TGF-beta Receptor Complex R-HSA-170834,2/91,0.1396894441671275,0.2145450084829591,0,0,3.1281848393733185,6.157311252199053,UBB;RPS27A,EC-DVR
