Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,cell_type
GO_Biological_Process_2023,Natural Killer Cell Activation (GO:0030101),1/45,0.0266754381277838,0.056814041674524,0,0,41.20661157024794,149.33325716982057,PRDX1,M-TAL
GO_Biological_Process_2023,Male Gonad Development (GO:0008584),1/46,0.0272607477638806,0.056814041674524,0,0,40.28888888888889,145.1329634798573,AKR1B1,M-TAL
GO_Biological_Process_2023,Development Of Primary Male Sexual Characteristics (GO:0046546),1/46,0.0272607477638806,0.056814041674524,0,0,40.28888888888889,145.1329634798573,AKR1B1,M-TAL
GO_Biological_Process_2023,Regulation Of Nervous System Development (GO:0051960),1/46,0.0272607477638806,0.056814041674524,0,0,40.28888888888889,145.1329634798573,S100A10,M-TAL
GO_Biological_Process_2023,Negative Regulation Of Tumor Necrosis Factor Production (GO:0032720),1/47,0.0278457347637399,0.056814041674524,0,0,39.41106719367589,141.13400615713857,GSTP1,M-TAL
GO_Biological_Process_2023,Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379),1/48,0.0284303992895407,0.056814041674524,0,0,38.57059961315281,137.3227634294791,GSTP1,M-TAL
GO_Biological_Process_2023,Negative Regulation Of ERK1 And ERK2 Cascade (GO:0070373),1/48,0.0284303992895407,0.056814041674524,0,0,38.57059961315281,137.3227634294791,GSTP1,M-TAL
GO_Biological_Process_2023,Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010803),1/48,0.0284303992895407,0.056814041674524,0,0,38.57059961315281,137.3227634294791,GSTP1,M-TAL
GO_Biological_Process_2023,Negative Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903556),1/49,0.0290147415071519,0.056814041674524,0,0,37.76515151515152,133.68679532449664,GSTP1,M-TAL
GO_Biological_Process_2023,Unsaturated Fatty Acid Metabolic Process (GO:0033559),1/49,0.0290147415071519,0.056814041674524,0,0,37.76515151515152,133.68679532449664,GSTP1,M-TAL
GO_Biological_Process_2023,Pyruvate Metabolic Process (GO:0006090),1/50,0.029598761568907,0.056814041674524,0,0,36.99257884972171,130.2147194065139,ENO1,M-TAL
GO_Biological_Process_2023,Positive Regulation Of Actin Filament Bundle Assembly (GO:0032233),1/51,0.0301824596395908,0.056814041674524,0,0,36.25090909090909,126.8961017290174,S100A10,M-TAL
GO_Biological_Process_2023,Negative Regulation Of MAP Kinase Activity (GO:0043407),1/51,0.0301824596395908,0.056814041674524,0,0,36.25090909090909,126.8961017290174,GSTP1,M-TAL
GO_Biological_Process_2023,Regulation Of Stress-Activated MAPK Cascade (GO:0032872),1/51,0.0301824596395908,0.056814041674524,0,0,36.25090909090909,126.8961017290174,GSTP1,M-TAL
GO_Biological_Process_2023,Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900024),1/51,0.0301824596395908,0.056814041674524,0,0,36.25090909090909,126.8961017290174,S100A10,M-TAL
GO_Biological_Process_2023,Regulation Of Cell Development (GO:0060284),1/52,0.030765835877853,0.0572978664733408,0,0,35.53832442067736,123.7213609818225,S100A10,M-TAL
GO_Biological_Process_2023,Negative Regulation Of Metabolic Process (GO:0009892),1/53,0.0313488904458292,0.0572978664733408,0,0,34.85314685314685,120.68168393395273,GSTP1,M-TAL
GO_Biological_Process_2023,Gonad Development (GO:0008406),1/53,0.0313488904458292,0.0572978664733408,0,0,34.85314685314685,120.68168393395273,AKR1B1,M-TAL
GO_Biological_Process_2023,Regulation Of Exocytosis (GO:0017157),1/54,0.0319316235033722,0.0572978664733408,0,0,34.19382504288165,117.768950701619,S100A10,M-TAL
GO_Biological_Process_2023,Regulation Of Focal Adhesion Assembly (GO:0051893),1/54,0.0319316235033722,0.0572978664733408,0,0,34.19382504288165,117.768950701619,S100A10,M-TAL
GO_Biological_Process_2023,Positive Regulation Of Cell Population Proliferation (GO:0008284),2/483,0.0327292649859454,0.058185359975014,0,0,8.11101871101871,27.73551206984556,S100A6;AKR1B1,M-TAL
